index,MovieID,Title,MPAA Rating,Budget,Gross,Release Date,Genre,Runtime,Rating,Rating Count,Summary
5106,276,Talia Shire,1946-04-25,Lake Success,USA,64,"Talia Shire was born on April 25, 1946 in Lake Success, Long Island, New York, USA as Talia Rose Coppola. She is an actress, known for Rocky (1976), The Godfather (1972) and The Godfather: Part II (1974). She was previously married to Jack Schwartzman and David Shire.",Female,,,
5107,277,Andy Garcia,1956-04-12,Havana,Cuba,69,"One of Hollywood's most private and guarded leading men, Andy Garcia has created iconic characters while at the same time staying true to his acting roots and personal projects. Garcia was born Andr�s Arturo Garc�a Men�ndez on April 12, 1956, in Havana, Cuba, to Amelie Men�ndez, a teacher of English, and Ren� Garc�a N��ez, an attorney and avocado ...",Male,,,
5108,278,Eli Wallach,1915-12-07,Red Hook,USA,67,"One of Hollywood's finest character / ""Method"" actors, Eli Wallach was in demand for over 60 years (first film/TV role was 1949) on stage and screen, and has worked alongside the world's biggest stars, including Clark Gable, Clint Eastwood, Steve McQueen, Marilyn Monroe, Yul Brynner, Peter O'Toole, and Al Pacino, to name but a few. Wallach was born...",Male,,,
5109,279,Joe Mantegna,1947-11-13,Chicago,USA,61,"Joe Mantegna is an American actor who has made over 200 film and TV appearances. He is also a producer, writer, and director, and is probably best known for his role as Joey Zasa in the Francis Ford Coppola epic The Godfather: Part III (1990), in which he stars alongside Al Pacino and Andy Garcia. Joseph Anthony Mantegna, Jr. was born in Chicago, ...",Male,,,
5110,280,George Hamilton,1939-08-12,Memphis,USA,73,"Noted these days for his dashing, sporting, jet-setter image and perpetually bronzed skin tones in commercials, film spoofs and reality shows, George Hamilton was, at the onset, a serious contender for dramatic film stardom. Born George Stevens Hamilton in Memphis, TN, on August 12, 1939, the son of gregarious Southern belle beauty Ann (Stevens) ...",Male,,,
5111,281,Bridget Fonda,1964-01-27,Los Angeles,USA,66,"Bridget Jane Fonda was born in Los Angeles, California, to Susan Brewer and actor Peter Fonda. She is the granddaughter of Henry Fonda and niece of Jane Fonda, both famous actors. Bridget made her film debut at age five as an extra in Easy Rider (1969), but first became interested in acting after appearing in a high school production of ""Harvey."" ...",Female,,,
5112,282,Sofia Coppola,1971-05-14,New York City,USA,65,"Sofia Coppola was born on May 14, 1971 in New York City, New York, USA as Sofia Carmina Coppola. She is a director, known for Somewhere (2010), Lost in Translation (2003) and Marie Antoinette (2006). She has been married to Thomas Mars since August 27, 2011. They have two children. She was previously married to Spike Jonze.",Female,,,
5113,283,Nicole Kidman,1967-06-20,Honolulu,USA,61,"Elegant blonde Nicole Kidman, known as one of Hollywood's top Australian imports, was actually born in Honolulu, Hawaii, while her Australian parents were there on educational visas. Kidman is the daughter of Janelle Ann (Glenny), a nursing instructor, and Antony David Kidman, a biochemist and clinical psychologist. She is of English, Irish, and ...",Female,,,
5114,284,Robert Duvall,1931-01-05,San Diego,USA,69,"Veteran actor and director Robert Selden Duvall was born on January 5, 1931, in San Diego, CA, to Mildred Virginia (Hart), an amateur actress, and William Howard Duvall, a career military officer who later became an admiral. Duvall majored in drama at Principia College (Elsah, IL), then served a two-year hitch in the army after graduating in 1953....",Male,,,
5115,285,Cary Elwes,1962-10-26,London,UK,72,"Cary Elwes was born in Westminster, London, England, the third son of interior designer/shipping heiress Tessa Georgina Kennedy and the late portrait painter Bede Evelyn Dominick Elwes. He is the brother of producer/agent Cassian Elwes and artist Damian Elwes. He was raised in London and attended Harrow. After graduating from Harrow, he moved to ...",Male,,,
5116,286,Michael Rooker,1955-04-06,Jasper,USA,69,"Michael Rooker was born on April 6, 1955 in Jasper, Alabama. When he was thirteen, his parents divorced and he went with his mother to live in Chicago. He caught the acting bug while attending college, and began appearing in local stage productions. On first breaking into film, his intensity and ""don't-mess-with-me"" good looks were highlighted to ...",Male,,,
5117,287,Fred Dalton Thompson,1942-08-19,Sheffield,USA,78,"Fred Dalton Thompson was born on August 19, 1942 in Sheffield, Alabama, USA as Freddie Dalton Thompson. He was an actor, known for The Hunt for Red October (1990), No Way Out (1987) and Sinister (2012). He was married to Jeri Kehn Thompson and Sarah Elizabeth Lindsey. He died on November 1, 2015 in Nashville, Tennessee, USA.",Male,,,
5118,288,John C. Reilly,1965-05-24,Chicago,USA,74,"Character actor, dramatic leading man, or hilarious comic foil? With an astonishing range of roles already under his belt, John C. Reilly has played an eclectic host of rich characters to great effect over the years, from seedy ne'er-do-wells, to lovable, good-natured schlepps. The fifth of six children, John Christopher Reilly was born in Chicago,...",Male,,,
5119,289,J.C. Quinn,1940-11-30,Philadelphia,USA,,"J.C. Quinn was born on November 30, 1940 in Philadelphia, Pennsylvania, USA as John James Quinn Jr. He was an actor, known for Maximum Overdrive (1986), The Abyss (1989) and The Prophecy (1995). He died on February 10, 2004 in Mexico.",Male,,,
5120,290,Rachel Ticotin,1958-11-01,Bronx,USA,67,"One tough cookie who can definitely hold her own next to the boys on film and TV, lovely, dark-haired Rachel Ticotin has stepped up to the plate many times in strong-armed femme roles, playing everything from cops and bodyguards to military corporals. Born and raised in the Bronx, she learned the fine art of discipline at a young age with ballet ...",Female,,,
5121,291,Sharon Stone,1958-03-10,Meadville,USA,68,"Sharon Stone was born and raised in Meadville, a small town in Pennsylvania. Her strict father was a factory worker, and her mother was a homemaker. She was the second of four children. At the age of 15, she studied in Saegertown High School, Pennsylvania, and at that same age, entered Edinboro State University of Pennsylvania, and graduated with ...",Female,,,
5122,292,Ronny Cox,1938-07-23,Cloudcroft,USA,74,"Ronny Cox is a superbly talented actor, singer-songwriter and musician who has been consistently active in Hollywood for over 40 years portraying a diverse range of characters. Born in Cloudcroft, New Mexico, Cox received positive reviews in his first film role for his portrayal of ill-fated businessman Drew Ballinger in the terrifying backwoods ...",Female,,,
5123,293,Michael Ironside,1950-02-12,Toronto,Canada,61,"Michael Ironside has made a strong and indelible impression with his often incredibly intense and explosive portrayals of fearsome villains throughout the years. He was born as Frederick Reginald Ironside on February 12, 1950 in Toronto, Ontario, Canada. Ironside was a successful arm wrestler in his teenage years. His initial ambition was to be a ...",Male,,,
5124,294,Marshall Bell,1942-09-28,Tulsa,USA,74,"A tall, imposing character actor with a penetrating stare, Marshall Bell has provided excellent support in a variety of roles and genres. He was born in Tulsa, Oklahoma, on September 28, 1942, and had been working as a consultant, teaching senior executives how to improve their speaking skills, prior to starting an acting career relatively late in...",Male,,,
5125,295,Mel Johnson Jr.,,,,61,"Among his best known roles, Johnson portrays the mutant cab driver Benny in the 1990 hit science fiction film, Total Recall. He also starred in the Broadway musical, On the Twentieth Century and appeared in the Public Theater's ""Shakespeare in the Park"" 2005 revival of Two Gentlemen of Verona. He was also in the musical The Rink. Johnson is also ...",Male,,,
5126,296,Michael Champion,,Anderson,USA,,"Michael Champion was born in Anderson, Indiana, USA as Michael Campbell. He is an actor, known for Total Recall (1990), Beverly Hills Cop (1984) and History of the World: Part I (1981).",Male,,,
5127,297,Roy Brocksmith,1945-09-15,Quincy,USA,61,"Roy Brocksmith began his career on the bar at Hap Kuhl's Tavern in his native Quincy, Illinois, at the age of three. As a boy soprano, he performed in churches, schools, and appeared regularly on local radio and television programs. At 16, he taught at the local children's theater. Two years later he married his high-school girlfriend. He left ...",Male,,,
5128,298,William Atherton,1947-07-30,Orange,USA,72,"William Atherton's career has spanned motion pictures, Broadway and television. He first achieved international recognition as the leading man in Steven Spielberg's debut feature The Sugarland Express (1974), and next starred in John Schlesinger's The Day of the Locust (1975), Robert Wise's The Hindenburg (1975) and Richard Brooks' Looking for Mr....",Male,,,
5129,299,Reginald VelJohnson,1952-08-16,Queens,USA,68,"Reginald VelJohnson was born on August 16, 1952 in Queens, New York, USA. He is an actor and writer, known for Die Hard (1988), Die Hard 2 (1990) and Ghostbusters (1984).",Male,,,
5130,300,Franco Nero,1941-11-23,San Prospero Parmense,Italy,61,"Blue-eyed and well-built Italian actor in international cinema, Franco Nero, was a painting photographer when he was discovered as an actor by director John Huston. He has since appeared in more than 200 movies around the world, working with Europe's top directors, such as Luis Bu�uel, Rainer Werner Fassbinder, Claude Chabrol, Sergey Bondarchuk, ...",Male,,,
5131,301,William Sadler,1950-04-13,Buffalo,USA,67,"William Thomas Sadler was born on April 13, 1950 in Buffalo, New York, to Jane and William Sadler. He began his acting career in New York theaters, appearing in more than 75 productions over the course of 12 years. His roles included that of Sgt. Merwin J. Toomey in Neil Simon's Tony Award winning play ""Biloxi Blues"". He is best remembered for his ...",Male,,,
5132,302,John Amos,1939-12-27,Newark,USA,72,"A native of New Jersey and son of a mechanic, African-American John Amos has relied on his imposing build, eruptive nature and strong, forceful looks to obtain acting jobs, and a serious desire for better roles to earn a satisfying place in the annals of film and TV. He has found it a constant uphill battle to further himself in an industry that ...",Male,,,
5133,303,Dennis Franz,1944-10-28,Chicago,USA,61,"Dennis Franz was born Dennis Franz Schlacta in Maywood, Illinois, a suburb of Chicago, and is the son of Eleanor (Mueller) and Franz Ferdinand Schlachta, who were postal workers. He has two sisters, Marlene (born 1938) and Heidi (born 1935). He graduated from Southern Illinois University and was immediately drafted into the military. He served ...",Male,,,
5134,304,Art Evans,1942-03-27,Berkeley,USA,,"Art Evans was born on March 27, 1942 in Berkeley, California, USA as Arthur James Evans. He is an actor, known for Die Hard 2 (1990), Fright Night (1985) and Interstate 60: Episodes of the Road (2002). He is married to Babe.",Male,,,
5135,305,Mary Stuart Masterson,1966-06-28,New York City,USA,64,"Mary Stuart Masterson started acting before the age of ten, when she appeared in The Stepford Wives (1975) in 1975 with her father. Afterwards, at the direction of her parents, Mary Stuart led a life outside of the limelight, attending school in New York. She appeared in a few productions at New York's Dalton School. At the age of 15, the young ...",Female,,,
5136,306,Mary-Louise Parker,1964-08-02,Fort Jackson,USA,67,"Southern-bred Mary-Louise Parker was born on August 2, 1964 in Fort Jackson, South Carolina, the youngest of four children of Judge John Morgan Parker, and the former Caroline Louise Morell. She is of mostly Swedish, English, and Scottish descent. Her father's occupation took the family both around the country and abroad while growing up. Parker ...",Female,,,
